max_age,min_age,number,studio_ind,identi,loneliness,generation,segment,new1,new2
50,14,3,0.6507936507936508,15068,11.0,67.62,Cluster 2,-7.0,65.07936507936508
64,22,4,0.8333333333333333,15069,13.5,89.5,Cluster 2,-7.5,83.33333333333333
82,71,2,0.5714285714285714,15070,59.25,97.55000000000001,Cluster 1,53.75,57.14285714285714
64,62,2,0.5714285714285714,15071,43.5,82.7,Cluster 5,42.5,57.14285714285714
71,71,2,0.5714285714285714,15072,51.0,90.28999999999999,Cluster 1,51.0,57.14285714285714
83,83,2,0.5714285714285714,15073,63.0,102.17,Cluster 1,63.0,57.14285714285714
73,32,4,0.7857142857142857,15074,22.75,98.74000000000001,Cluster 3,2.25,78.57142857142857
64,24,4,0.7103174603174602,15075,14.0,90.16,Cluster 2,-6.0,71.03174603174602
54,20,4,0.6904761904761905,15076,5.5,82.24000000000001,Cluster 2,-11.5,69.04761904761905
62,33,3,0.4761904761904761,15077,24.75,81.81,Cluster 3,10.25,47.61904761904761
70,32,2,0.4126984126984127,15079,40.5,76.76,Cluster 5,21.5,41.269841269841265
53,20,4,0.7857142857142857,15080,4.75,81.58000000000001,Cluster 2,-11.75,78.57142857142857
83,83,1,0.5714285714285714,15081,73.0,92.17,Cluster 1,73.0,57.14285714285714
50,50,1,0.5714285714285714,15082,40.0,59.5,Cluster 5,40.0,57.14285714285714
53,22,3,0.6507936507936508,15083,15.25,72.24000000000001,Cluster 2,-0.25,65.07936507936508
80,54,3,0.5714285714285714,15084,43.5,100.62,Cluster 3,30.5,57.14285714285714
54,22,4,0.6904761904761905,15085,6.0,82.9,Cluster 2,-10.0,69.04761904761905
84,42,4,0.6666666666666666,15086,33.5,109.30000000000001,Cluster 3,12.5,66.66666666666666
82,43,4,0.5714285714285714,15087,32.25,108.31,Cluster 3,12.75,57.14285714285714
52,13,3,0.6507936507936508,15088,12.25,68.61,Cluster 2,-7.25,65.07936507936508
80,41,3,0.5714285714285714,15089,40.25,96.33000000000001,Cluster 3,20.75,57.14285714285714
71,70,2,0.7142857142857142,15090,50.75,89.96000000000001,Cluster 4,50.25,71.42857142857142
51,23,4,0.7857142857142857,15091,4.0,81.25,Cluster 2,-10.0,78.57142857142857
74,42,3,0.5714285714285714,15092,36.0,92.7,Cluster 3,20.0,57.14285714285714
64,21,3,0.6507936507936508,15093,23.25,79.17,Cluster 2,1.75,65.07936507936508
80,70,3,0.5079365079365079,15094,47.5,105.9,Cluster 1,42.5,50.79365079365079
62,32,3,0.8095238095238094,15095,24.5,81.48,Cluster 2,9.5,80.95238095238095
84,84,1,0.5714285714285714,15096,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
82,82,1,0.5714285714285714,15098,72.0,91.18,Cluster 1,72.0,57.14285714285714
70,30,3,0.4973544973544974,15099,30.0,86.1,Cluster 3,10.0,49.73544973544974
74,70,2,0.8571428571428571,15100,53.0,91.94,Cluster 4,51.0,85.71428571428571
62,13,5,0.7619047619047619,15101,-0.25,95.21000000000001,Cluster 2,-24.75,76.19047619047619
63,11,3,0.7777777777777777,15102,20.0,75.21000000000001,Cluster 2,-6.0,77.77777777777777
82,41,4,0.5238095238095237,15103,31.75,107.65,Cluster 3,11.25,52.38095238095237
81,51,3,0.1904761904761904,15104,43.5,100.29,Cluster 1,28.5,19.04761904761904
64,22,3,0.7777777777777777,15105,23.5,79.5,Cluster 2,2.5,77.77777777777777
83,83,1,0.0,15106,73.0,92.17,Cluster 1,73.0,0.0
81,81,1,0.5714285714285714,15108,71.0,90.19,Cluster 1,71.0,57.14285714285714
82,81,2,0.1904761904761904,15109,61.75,100.85000000000001,Cluster 1,61.25,19.04761904761904
63,11,5,0.8285714285714285,15110,0.0,95.21000000000001,Cluster 2,-26.0,82.85714285714285
72,44,2,0.8571428571428571,15111,45.0,82.04,Cluster 4,31.0,85.71428571428571
73,73,1,0.5714285714285714,15112,63.0,82.27,Cluster 1,63.0,57.14285714285714
74,51,3,0.6666666666666666,15113,38.25,95.67,Cluster 3,26.75,66.66666666666666
81,73,2,0.7142857142857142,15114,59.0,97.55,Cluster 4,55.0,71.42857142857142
82,82,1,0.5714285714285714,15115,72.0,91.18,Cluster 1,72.0,57.14285714285714
51,51,1,0.5714285714285714,15116,41.0,60.49000000000001,Cluster 5,41.0,57.14285714285714
70,61,2,0.3809523809523809,15117,47.75,86.33000000000001,Cluster 1,43.25,38.09523809523809
83,41,4,0.5714285714285714,15118,32.5,108.31,Cluster 3,11.5,57.14285714285714
74,60,2,0.5714285714285714,15119,50.5,88.64,Cluster 1,43.5,57.14285714285714
42,40,2,0.7142857142857142,15120,21.5,60.92,Cluster 2,20.5,71.42857142857142
63,63,1,0.5714285714285714,15121,53.0,72.37,Cluster 5,53.0,57.14285714285714
71,64,2,0.4761904761904761,15123,49.25,87.98,Cluster 1,45.75,47.61904761904761
81,61,2,0.4761904761904761,15124,56.0,93.59,Cluster 1,46.0,47.61904761904761
74,74,1,0.5714285714285714,15125,64.0,83.26,Cluster 1,64.0,57.14285714285714
63,32,3,0.5396825396825397,15126,25.25,82.14000000000001,Cluster 3,9.75,53.96825396825397
63,62,2,0.4761904761904761,15127,42.75,82.04,Cluster 5,42.25,47.61904761904761
83,83,1,0.5714285714285714,15128,73.0,92.17,Cluster 1,73.0,57.14285714285714
73,22,3,0.6507936507936508,15129,30.25,85.44,Cluster 3,4.75,65.07936507936508
54,13,3,0.5238095238095238,15130,13.75,69.93,Cluster 5,-6.75,52.38095238095239
73,73,1,0.3809523809523809,15131,63.0,82.27,Cluster 1,63.0,38.09523809523809
63,61,2,0.5714285714285714,15132,42.5,81.71000000000001,Cluster 5,41.5,57.14285714285714
83,81,2,0.5714285714285714,15133,62.5,101.51,Cluster 1,61.5,57.14285714285714
64,32,4,0.6746031746031745,15134,16.0,92.80000000000001,Cluster 3,0.0,67.46031746031746
54,13,4,0.8571428571428571,15135,3.75,79.93,Cluster 2,-16.75,85.71428571428571
71,63,2,0.5714285714285714,15136,49.0,87.65,Cluster 1,45.0,57.14285714285714
82,44,2,0.5714285714285714,15137,52.5,88.64,Cluster 1,33.5,57.14285714285714
43,42,2,0.8571428571428571,15138,22.75,62.24,Cluster 2,22.25,85.71428571428571
54,22,4,0.7857142857142857,15139,6.0,82.9,Cluster 2,-10.0,78.57142857142857
82,50,2,0.5714285714285714,15140,54.0,90.62,Cluster 1,38.0,57.14285714285714
50,50,2,0.4761904761904761,15141,30.0,69.5,Cluster 5,30.0,47.61904761904761
73,71,2,0.4761904761904761,15142,52.5,91.61,Cluster 1,51.5,47.61904761904761
61,32,3,0.746031746031746,15143,23.75,80.82000000000001,Cluster 2,9.25,74.60317460317461
60,32,4,0.4682539682539682,15144,13.0,90.16,Cluster 3,-1.0,46.82539682539682
54,20,4,0.6904761904761905,15145,5.5,82.24000000000001,Cluster 2,-11.5,69.04761904761905
80,42,3,0.4444444444444444,15146,40.5,96.66000000000001,Cluster 1,21.5,44.44444444444444
71,40,2,0.7142857142857142,15147,43.25,80.06,Cluster 4,27.75,71.42857142857142
70,21,4,0.6785714285714286,15148,17.75,93.13,Cluster 3,-6.75,67.85714285714286
63,63,1,0.8571428571428571,15150,53.0,72.37,Cluster 4,53.0,85.71428571428571
62,21,3,0.8095238095238094,15151,21.75,77.85,Cluster 2,1.25,80.95238095238095
64,14,5,0.7396825396825396,15152,1.5,96.86,Cluster 2,-23.5,73.96825396825396
60,51,2,0.5714285714285714,15153,37.75,76.43,Cluster 5,33.25,57.14285714285714
74,74,1,0.5714285714285714,15154,64.0,83.26,Cluster 1,64.0,57.14285714285714
81,61,2,0.5714285714285714,15155,56.0,93.59,Cluster 1,46.0,57.14285714285714
62,62,1,0.3809523809523809,15156,52.0,71.38,Cluster 5,52.0,38.09523809523809
52,21,4,0.7380952380952381,15157,4.25,81.25,Cluster 2,-11.25,73.80952380952381
72,72,1,0.5714285714285714,15158,62.0,81.28,Cluster 1,62.0,57.14285714285714
84,53,3,0.0,15159,46.25,102.93,Cluster 1,30.75,0.0
84,72,2,0.5714285714285714,15160,61.0,99.2,Cluster 1,55.0,57.14285714285714
74,70,2,0.7142857142857142,15162,53.0,91.94,Cluster 4,51.0,71.42857142857142
84,84,1,0.0,15164,74.0,93.16000000000001,Cluster 1,74.0,0.0
80,53,2,0.6666666666666666,15165,53.25,90.29,Cluster 4,39.75,66.66666666666666
81,51,3,0.5714285714285714,15166,43.5,100.29,Cluster 3,28.5,57.14285714285714
84,40,3,0.6666666666666666,15167,43.0,98.64,Cluster 3,21.0,66.66666666666666
74,72,2,0.4761904761904761,15168,53.5,92.60000000000001,Cluster 1,52.5,47.61904761904761
81,52,3,0.5079365079365079,15169,43.75,100.62,Cluster 1,29.25,50.79365079365079
61,41,2,0.4761904761904761,15170,36.0,73.79,Cluster 5,26.0,47.61904761904761
73,73,1,0.3809523809523809,15171,63.0,82.27,Cluster 1,63.0,38.09523809523809
82,80,2,0.4761904761904761,15172,61.5,100.52000000000001,Cluster 1,60.5,47.61904761904761
70,70,1,0.5714285714285714,15173,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
71,60,2,0.5714285714285714,15174,48.25,86.66,Cluster 1,42.75,57.14285714285714
73,33,3,0.4656084656084656,15175,33.0,89.07,Cluster 3,13.0,46.56084656084656
82,14,5,0.638095238095238,15176,15.0,108.74000000000001,Cluster 3,-19.0,63.8095238095238
60,60,2,0.5714285714285714,15177,40.0,79.4,Cluster 5,40.0,57.14285714285714
62,12,5,0.7523809523809524,15178,-0.5,94.88,Cluster 2,-25.5,75.23809523809524
62,62,2,0.6666666666666666,15179,42.0,81.38,Cluster 4,42.0,66.66666666666666
54,22,4,0.6071428571428571,15182,6.0,82.9,Cluster 2,-10.0,60.71428571428571
60,52,2,0.5714285714285714,15184,38.0,76.76,Cluster 5,34.0,57.14285714285714
73,72,2,0.5714285714285714,15185,52.75,91.94,Cluster 1,52.25,57.14285714285714
50,13,5,0.8095238095238095,15186,-9.25,87.28999999999999,Cluster 2,-27.75,80.95238095238095
63,11,4,0.7857142857142857,15187,10.0,85.21000000000001,Cluster 2,-16.0,78.57142857142857
63,33,3,0.4761904761904761,15188,25.5,82.47,Cluster 3,10.5,47.61904761904761
81,71,2,0.2857142857142857,15189,58.5,96.89,Cluster 1,53.5,28.57142857142857
73,60,2,0.5714285714285714,15191,49.75,87.98,Cluster 1,43.25,57.14285714285714
70,53,2,0.5714285714285714,15192,45.75,83.69,Cluster 5,37.25,57.14285714285714
53,21,4,0.7857142857142857,15193,5.0,81.91,Cluster 2,-11.0,78.57142857142857
50,21,4,0.7380952380952381,15194,2.75,79.93,Cluster 2,-11.75,73.80952380952381
81,61,2,0.5714285714285714,15195,56.0,93.59,Cluster 1,46.0,57.14285714285714
81,72,2,0.5714285714285714,15196,58.75,97.22,Cluster 1,54.25,57.14285714285714
64,62,2,0.5714285714285714,15197,43.5,82.7,Cluster 5,42.5,57.14285714285714
60,24,3,0.7142857142857143,15198,21.0,77.52000000000001,Cluster 2,3.0,71.42857142857143
62,44,2,0.6190476190476191,15199,37.5,75.44,Cluster 5,28.5,61.904761904761905
64,31,4,0.5158730158730158,15200,15.75,92.47,Cluster 3,-0.75,51.58730158730158
63,61,2,0.4761904761904761,15201,42.5,81.71000000000001,Cluster 5,41.5,47.61904761904761
80,14,5,0.5523809523809524,15202,13.5,107.42,Cluster 3,-19.5,55.23809523809524
61,30,3,0.6031746031746031,15203,23.25,80.16,Cluster 3,7.75,60.317460317460316
51,11,4,0.6904761904761905,15204,1.0,77.29,Cluster 2,-19.0,69.04761904761905
84,84,1,0.5714285714285714,15205,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
70,70,1,0.5714285714285714,15206,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
83,80,3,0.4444444444444444,15207,52.25,111.18,Cluster 1,50.75,44.44444444444444
72,72,1,0.3809523809523809,15208,62.0,81.28,Cluster 1,62.0,38.09523809523809
71,42,3,0.5714285714285714,15209,33.75,90.72,Cluster 3,19.25,57.14285714285714
63,61,2,0.5714285714285714,15210,42.5,81.71000000000001,Cluster 5,41.5,57.14285714285714
62,20,3,0.6507936507936508,15211,21.5,77.52000000000001,Cluster 2,0.5,65.07936507936508
54,21,3,0.7142857142857143,15212,15.75,72.57,Cluster 2,-0.75,71.42857142857143
80,53,2,0.1904761904761904,15213,53.25,90.29,Cluster 1,39.75,19.04761904761904
50,13,4,0.7857142857142857,15214,0.75,77.28999999999999,Cluster 2,-17.75,78.57142857142857
84,81,2,0.3809523809523809,15215,63.25,102.17,Cluster 1,61.75,38.09523809523809
71,71,2,0.2857142857142857,15216,51.0,90.28999999999999,Cluster 1,51.0,28.57142857142857
62,14,5,0.6857142857142857,15218,0.0,95.53999999999999,Cluster 2,-24.0,68.57142857142857
54,21,3,0.6507936507936508,15219,15.75,72.57,Cluster 2,-0.75,65.07936507936508
61,61,1,0.5714285714285714,15220,51.0,70.39000000000001,Cluster 5,51.0,57.14285714285714
64,43,4,0.4761904761904761,15221,18.75,96.43,Cluster 3,8.25,47.61904761904761
73,71,3,0.0,15223,42.5,101.61,Cluster 1,41.5,0.0
83,14,4,0.5357142857142857,15225,25.75,99.4,Cluster 3,-8.75,53.57142857142857
72,12,4,0.9285714285714286,15226,17.0,91.48,Cluster 2,-13.0,92.85714285714286
82,82,1,0.0,15227,72.0,91.18,Cluster 1,72.0,0.0
80,72,2,0.4761904761904761,15229,58.0,96.56,Cluster 1,54.0,47.61904761904761
84,72,2,0.2857142857142857,15230,61.0,99.2,Cluster 1,55.0,28.57142857142857
84,84,1,0.5714285714285714,15231,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
74,72,2,0.5714285714285714,15232,53.5,92.60000000000001,Cluster 1,52.5,57.14285714285714
71,44,3,0.2539682539682539,15233,34.25,91.38,Cluster 5,20.75,25.39682539682539
62,30,3,0.4021164021164021,15234,24.0,80.82,Cluster 5,8.0,40.21164021164021
60,31,3,0.5873015873015873,15235,22.75,79.83,Cluster 3,8.25,58.730158730158735
64,21,4,0.7857142857142857,15236,13.25,89.17,Cluster 2,-8.25,78.57142857142857
84,40,3,0.6666666666666666,15237,43.0,98.64,Cluster 3,21.0,66.66666666666666
64,60,2,0.4761904761904761,15238,43.0,82.04,Cluster 5,41.0,47.61904761904761
64,63,2,0.5714285714285714,15239,43.75,83.03,Cluster 5,43.25,57.14285714285714
83,73,2,0.5714285714285714,15241,60.5,98.87,Cluster 1,55.5,57.14285714285714
80,34,3,0.6349206349206349,15242,38.5,94.02000000000001,Cluster 3,15.5,63.49206349206349
84,83,2,0.5714285714285714,15243,63.75,102.83000000000001,Cluster 1,63.25,57.14285714285714
64,33,3,0.5396825396825397,15244,26.25,83.13,Cluster 3,10.75,53.96825396825397
64,44,2,0.4761904761904761,15245,39.0,76.76,Cluster 5,29.0,47.61904761904761
73,63,2,0.5714285714285714,15246,50.5,88.97,Cluster 1,45.5,57.14285714285714
73,40,3,0.5714285714285714,15247,34.75,91.38,Cluster 3,18.25,57.14285714285714
44,44,1,0.8571428571428571,15248,34.0,53.56,Cluster 2,34.0,85.71428571428571
82,71,2,0.5714285714285714,15249,59.25,97.55000000000001,Cluster 1,53.75,57.14285714285714
71,61,2,0.5714285714285714,15250,48.5,86.99000000000001,Cluster 1,43.5,57.14285714285714
64,22,4,0.7857142857142857,15251,13.5,89.5,Cluster 2,-7.5,78.57142857142857
81,43,2,0.4761904761904761,15252,51.5,87.65,Cluster 1,32.5,47.61904761904761
64,32,3,0.4761904761904761,15253,26.0,82.80000000000001,Cluster 3,10.0,47.61904761904761
60,60,1,0.8571428571428571,15254,50.0,69.4,Cluster 4,50.0,85.71428571428571
53,53,2,0.5714285714285714,15255,33.0,72.47,Cluster 5,33.0,57.14285714285714
73,42,3,0.4444444444444444,15256,35.25,92.03999999999999,Cluster 3,19.75,44.44444444444444
70,34,3,0.4761904761904761,15257,31.0,87.42,Cluster 3,13.0,47.61904761904761
73,43,3,0.5714285714285714,15258,35.5,92.37,Cluster 3,20.5,57.14285714285714
84,54,2,0.5714285714285714,15259,56.5,93.26,Cluster 1,41.5,57.14285714285714
62,61,2,0.5714285714285714,15260,41.75,81.05000000000001,Cluster 5,41.25,57.14285714285714
70,34,3,0.4126984126984127,15261,31.0,87.42,Cluster 3,13.0,41.269841269841265
82,74,2,0.4761904761904761,15262,60.0,98.54,Cluster 1,56.0,47.61904761904761
73,72,2,0.2857142857142857,15263,52.75,91.94,Cluster 1,52.25,28.57142857142857
50,21,4,0.7857142857142857,15264,2.75,79.93,Cluster 2,-11.75,78.57142857142857
64,63,2,0.4761904761904761,15265,43.75,83.03,Cluster 5,43.25,47.61904761904761
72,62,2,0.5714285714285714,15266,49.5,87.98,Cluster 1,44.5,57.14285714285714
63,31,3,0.3492063492063491,15267,25.0,81.81,Cluster 5,9.0,34.92063492063491
74,30,4,0.492063492063492,15268,23.0,98.74000000000001,Cluster 3,1.0,49.206349206349195
61,31,4,0.5,15269,13.5,90.49000000000001,Cluster 3,-1.5,50.0
62,23,3,0.5873015873015873,15270,22.25,78.51,Cluster 3,2.75,58.730158730158735
71,54,2,0.5714285714285714,15271,46.75,84.68,Cluster 5,38.25,57.14285714285714
84,70,2,0.4761904761904761,15272,60.5,98.54,Cluster 1,53.5,47.61904761904761
51,24,4,0.6071428571428571,15273,4.25,81.58000000000001,Cluster 2,-9.25,60.71428571428571
64,14,4,0.8571428571428571,15274,11.5,86.86,Cluster 2,-13.5,85.71428571428571
63,31,4,0.7023809523809523,15275,15.0,91.81,Cluster 2,-1.0,70.23809523809523
83,52,3,0.5079365079365079,15276,45.25,101.94,Cluster 1,29.75,50.79365079365079
81,81,1,0.0,15277,71.0,90.19,Cluster 1,71.0,0.0
62,60,2,0.3809523809523809,15278,41.5,80.72,Cluster 5,40.5,38.09523809523809
81,62,2,0.7142857142857142,15279,56.25,93.92,Cluster 4,46.75,71.42857142857142
74,24,3,0.7142857142857143,15280,31.5,86.76,Cluster 3,6.5,71.42857142857143
81,80,2,0.4761904761904761,15281,60.75,99.86,Cluster 1,60.25,47.61904761904761
51,22,3,0.6507936507936508,15282,13.75,70.92,Cluster 2,-0.75,65.07936507936508
53,43,2,0.3809523809523809,15283,30.5,69.17,Cluster 5,25.5,38.09523809523809
70,70,1,0.5714285714285714,15284,60.0,79.30000000000001,Cluster 1,60.0,57.14285714285714
54,24,3,0.7777777777777777,15285,16.5,73.56,Cluster 2,1.5,77.77777777777777
73,42,2,0.5714285714285714,15286,45.25,82.03999999999999,Cluster 5,29.75,57.14285714285714
70,44,3,0.6666666666666666,15287,33.5,90.72,Cluster 3,20.5,66.66666666666666
52,21,4,0.8571428571428571,15288,4.25,81.25,Cluster 2,-11.25,85.71428571428571
41,12,4,0.6904761904761905,15290,-6.25,71.02000000000001,Cluster 2,-20.75,69.04761904761905
73,30,3,0.6507936507936508,15291,32.25,88.08,Cluster 3,10.75,65.07936507936508
74,63,2,0.3809523809523809,15292,51.25,89.63000000000001,Cluster 1,45.75,38.09523809523809
82,61,2,0.5714285714285714,15293,56.75,94.25,Cluster 1,46.25,57.14285714285714
61,60,2,0.4761904761904761,15294,40.75,80.06,Cluster 5,40.25,47.61904761904761
71,61,2,0.6666666666666666,15295,48.5,86.99000000000001,Cluster 4,43.5,66.66666666666666
52,11,5,0.7523809523809524,15296,-8.25,87.95,Cluster 2,-28.75,75.23809523809524
70,61,2,0.3809523809523809,15297,47.75,86.33000000000001,Cluster 1,43.25,38.09523809523809
82,41,3,0.6666666666666666,15298,41.75,97.65,Cluster 3,21.25,66.66666666666666
63,23,3,0.5873015873015873,15299,23.0,79.17000000000002,Cluster 3,3.0,58.730158730158735
64,34,3,0.6031746031746031,15300,26.5,83.46000000000001,Cluster 3,11.5,60.317460317460316
53,33,3,0.6031746031746031,15301,18.0,75.87,Cluster 2,8.0,60.317460317460316
64,14,3,0.7142857142857143,15302,21.5,76.86,Cluster 2,-3.5,71.42857142857143
60,31,3,0.7936507936507936,15303,22.75,79.83,Cluster 2,8.25,79.36507936507937
60,22,3,0.6507936507936508,15304,20.5,76.86,Cluster 2,1.5,65.07936507936508
81,54,2,0.5714285714285714,15305,54.25,91.28,Cluster 1,40.75,57.14285714285714
60,24,3,0.6507936507936508,15306,21.0,77.52000000000001,Cluster 2,3.0,65.07936507936508
62,61,2,0.5714285714285714,15308,41.75,81.05000000000001,Cluster 5,41.25,57.14285714285714
74,41,3,0.2857142857142857,15309,35.75,92.37,Cluster 1,19.25,28.57142857142857
83,70,2,0.5714285714285714,15310,59.75,97.88,Cluster 1,53.25,57.14285714285714
74,74,1,0.5714285714285714,15312,64.0,83.26,Cluster 1,64.0,57.14285714285714
52,13,4,0.7380952380952381,15313,2.25,78.61,Cluster 2,-17.25,73.80952380952381
54,22,4,0.7380952380952381,15314,6.0,82.9,Cluster 2,-10.0,73.80952380952381
83,63,3,0.6984126984126985,15315,48.0,105.57000000000001,Cluster 4,38.0,69.84126984126985
83,81,2,0.2857142857142857,15316,62.5,101.51,Cluster 1,61.5,28.57142857142857
51,22,4,0.7857142857142857,15317,3.75,80.92,Cluster 2,-10.75,78.57142857142857
63,22,4,0.7380952380952381,15318,12.75,88.84,Cluster 2,-7.75,73.80952380952381
53,20,4,0.8571428571428571,15319,4.75,81.58000000000001,Cluster 2,-11.75,85.71428571428571
72,72,1,0.5714285714285714,15320,62.0,81.28,Cluster 1,62.0,57.14285714285714
73,30,3,0.6031746031746031,15321,32.25,88.08,Cluster 3,10.75,60.317460317460316
73,62,2,0.4761904761904761,15322,50.25,88.64,Cluster 1,44.75,47.61904761904761
82,53,2,0.7142857142857142,15323,54.75,91.61000000000001,Cluster 4,40.25,71.42857142857142
64,33,3,0.4761904761904761,15325,26.25,83.13,Cluster 3,10.75,47.61904761904761
50,50,1,0.3809523809523809,15326,40.0,59.5,Cluster 5,40.0,38.09523809523809
83,63,3,0.5079365079365079,15327,48.0,105.57000000000001,Cluster 1,38.0,50.79365079365079
60,23,3,0.8412698412698413,15331,20.75,77.19,Cluster 2,2.25,84.12698412698413
50,22,3,0.0,15332,13.0,70.25999999999999,Cluster 5,-1.0,0.0
53,12,4,0.6904761904761905,15333,2.75,78.94,Cluster 2,-17.75,69.04761904761905
62,62,1,0.3809523809523809,15334,52.0,71.38,Cluster 5,52.0,38.09523809523809
64,53,2,0.3809523809523809,15335,41.25,79.73,Cluster 5,35.75,38.09523809523809
62,52,2,0.3809523809523809,15337,39.5,78.08,Cluster 5,34.5,38.09523809523809
52,13,3,0.6507936507936508,15338,12.25,68.61,Cluster 2,-7.25,65.07936507936508
54,20,4,0.7380952380952381,15339,5.5,82.24000000000001,Cluster 2,-11.5,73.80952380952381
84,84,1,0.5714285714285714,15341,74.0,93.16000000000001,Cluster 1,74.0,57.14285714285714
51,14,5,0.7238095238095238,15342,-8.25,88.28,Cluster 2,-26.75,72.38095238095238
63,60,2,0.5714285714285714,15343,42.25,81.38000000000001,Cluster 5,40.75,57.14285714285714
63,63,1,0.3809523809523809,15344,53.0,72.37,Cluster 5,53.0,38.09523809523809
64,22,4,0.6547619047619048,15345,13.5,89.5,Cluster 3,-7.5,65.47619047619048
73,64,2,0.4761904761904761,15346,50.75,89.3,Cluster 1,46.25,47.61904761904761
61,32,3,0.6984126984126983,15347,23.75,80.82000000000001,Cluster 2,9.25,69.84126984126982
70,70,1,0.8571428571428571,15348,60.0,79.30000000000001,Cluster 4,60.0,85.71428571428571
80,63,2,0.7142857142857142,15349,55.75,93.59,Cluster 4,47.25,71.42857142857142
52,22,4,0.6904761904761905,15351,4.5,81.58,Cluster 2,-10.5,69.04761904761905
53,22,3,0.7142857142857143,15352,15.25,72.24000000000001,Cluster 2,-0.25,71.42857142857143
60,30,2,0.6190476190476191,15353,32.5,69.5,Cluster 5,17.5,61.904761904761905
53,20,4,0.6904761904761905,15354,4.75,81.58000000000001,Cluster 2,-11.75,69.04761904761905
83,50,3,0.4761904761904761,15355,44.75,101.28,Cluster 1,28.25,47.61904761904761
61,61,1,0.5714285714285714,15356,51.0,70.39000000000001,Cluster 5,51.0,57.14285714285714
53,53,1,0.5714285714285714,15357,43.0,62.470000000000006,Cluster 5,43.0,57.14285714285714
62,62,1,0.5714285714285714,15358,52.0,71.38,Cluster 5,52.0,57.14285714285714
83,80,2,0.7142857142857142,15359,62.25,101.18,Cluster 4,60.75,71.42857142857142
51,22,3,0.6507936507936508,15360,13.75,70.92,Cluster 2,-0.75,65.07936507936508
71,31,2,0.5079365079365079,15361,41.0,77.09,Cluster 5,21.0,50.79365079365079
64,34,3,0.6031746031746031,15363,26.5,83.46000000000001,Cluster 3,11.5,60.317460317460316
74,73,2,0.4761904761904761,15364,53.75,92.93,Cluster 1,53.25,47.61904761904761
63,20,3,0.6507936507936508,15365,22.25,78.18,Cluster 2,0.75,65.07936507936508
51,51,2,0.8571428571428571,15366,31.0,70.49000000000001,Cluster 2,31.0,85.71428571428571
62,60,2,0.7142857142857142,15367,41.5,80.72,Cluster 4,40.5,71.42857142857142
80,30,4,0.4404761904761904,15368,27.5,102.7,Cluster 3,2.5,44.047619047619044
73,42,4,0.5952380952380952,15369,25.25,102.03999999999999,Cluster 3,9.75,59.523809523809526
74,42,3,0.5714285714285714,15370,36.0,92.7,Cluster 3,20.0,57.14285714285714
52,51,2,0.5714285714285714,15371,31.75,71.15,Cluster 5,31.25,57.14285714285714
63,31,3,0.6031746031746031,15372,25.0,81.81,Cluster 3,9.0,60.317460317460316
72,72,1,0.7619047619047619,15373,62.0,81.28,Cluster 4,62.0,76.19047619047619
63,31,3,0.7142857142857143,15374,25.0,81.81,Cluster 2,9.0,71.42857142857143
64,32,3,0.5714285714285713,15375,26.0,82.80000000000001,Cluster 3,10.0,57.14285714285713
51,30,4,0.5238095238095237,15377,5.75,83.56,Cluster 3,-4.75,52.38095238095237
60,14,4,0.8095238095238095,15378,8.5,84.22,Cluster 2,-14.5,80.95238095238095
52,14,5,0.8063492063492064,15379,-7.5,88.94,Cluster 2,-26.5,80.63492063492063
54,21,4,0.7380952380952381,15380,5.75,82.57,Cluster 2,-10.75,73.80952380952381
51,23,4,0.6071428571428571,15381,4.0,81.25,Cluster 2,-10.0,60.71428571428571
53,33,4,0.7023809523809523,15384,8.0,85.87,Cluster 2,-2.0,70.23809523809523
63,32,4,0.7023809523809523,15385,15.25,92.14000000000001,Cluster 2,-0.25,70.23809523809523
53,12,4,0.7857142857142857,15386,2.75,78.94,Cluster 2,-17.75,78.57142857142857
64,60,2,0.5714285714285714,15387,43.0,82.04,Cluster 5,41.0,57.14285714285714
83,83,1,0.0,15388,73.0,92.17,Cluster 1,73.0,0.0
53,50,2,0.4761904761904761,15389,32.25,71.48,Cluster 5,30.75,47.61904761904761
82,82,2,0.5714285714285714,15390,62.0,101.18,Cluster 1,62.0,57.14285714285714
73,71,2,0.4761904761904761,15391,52.5,91.61,Cluster 1,51.5,47.61904761904761
84,54,3,0.5714285714285714,15392,46.5,103.26,Cluster 1,31.5,57.14285714285714
50,12,5,0.8285714285714285,15393,-9.5,86.96000000000001,Cluster 2,-28.5,82.85714285714285
62,22,4,0.7857142857142857,15394,12.0,88.18,Cluster 2,-8.0,78.57142857142857
54,14,5,0.7523809523809524,15395,-6.0,90.25999999999999,Cluster 2,-26.0,75.23809523809524
62,61,2,0.7142857142857142,15396,41.75,81.05000000000001,Cluster 4,41.25,71.42857142857142
73,61,2,0.5714285714285714,15397,50.0,88.31,Cluster 1,44.0,57.14285714285714
52,52,1,0.3809523809523809,15398,42.0,61.480000000000004,Cluster 5,42.0,38.09523809523809
50,20,4,0.7857142857142857,15399,2.5,79.6,Cluster 2,-12.5,78.57142857142857
