,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament
13293,2,appartamento in edificio medio,Ben isolata,22,147,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,689,8,1,9
13294,1,casa unifamiliare,Abbastanza isolata,28,114,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,5,0,5,2,789,3,0,5
13295,3,appartamento in edificio medio,Poco isolata,52,291,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,4,1,8,2,889,0,0,2
13296,1,casa plurifamiliare,Ben isolata,30,127,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,3,0,3,0,1089,0,4,4
13297,0,casa unifamiliare,Abbastanza isolata,93,109,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,589,0,0,0
13298,0,casa unifamiliare,Ben isolata,21,273,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,2,4,0,489,0,0,0
13299,0,casa unifamiliare,Poco isolata,52,93,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,1,1,2,0,389,0,0,0
13300,0,appartamento in edificio piccolo,Abbastanza isolata,51,100,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,3,0,6,0,489,0,0,0
13301,0,casa plurifamiliare,Poco isolata,35,84,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,7,1,10,0,489,0,0,0
13302,3,casa unifamiliare,Non isolata,42,98,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,2,2,7,0,689,0,0,0
13303,0,appartamento in edificio piccolo,Ben isolata,34,108,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,5,3,0,8,0,889,0,0,0
13304,1,casa unifamiliare,Abbastanza isolata,27,140,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,3,0,3,0,689,0,0,0
13305,0,casa unifamiliare,Non isolata,70,108,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,3,0,6,0,589,0,0,0
13306,0,casa plurifamiliare,Non isolata,38,105,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,8,0,11,0,589,0,0,0
13307,3,casa plurifamiliare,Abbastanza isolata,31,111,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,2,0,5,0,889,0,0,0
13308,2,casa plurifamiliare,Abbastanza isolata,39,66,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,489,0,0,0
13309,1,casa unifamiliare,Ben isolata,60,105,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,3,1,6,0,789,0,0,0
13310,2,appartamento in edificio medio,Non isolata,26,94,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,5,1,6,0,389,0,0,0
13311,0,appartamento in edificio medio,Abbastanza isolata,5,306,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,1,1,3,0,489,0,0,0
13312,1,casa unifamiliare,Poco isolata,51,366,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,389,1,0,1
13313,2,casa unifamiliare,Abbastanza isolata,48,93,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,1089,0,0,0
13314,1,casa unifamiliare,Abbastanza isolata,33,139,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,0,4,0,889,0,0,0
13315,1,appartamento in edificio piccolo,Non isolata,28,200,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,2,6,2,589,3,2,7
13316,1,casa unifamiliare,Abbastanza isolata,24,103,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,7,0,7,0,589,0,0,0
13317,2,casa unifamiliare,Abbastanza isolata,31,109,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,489,0,0,0
13318,0,casa unifamiliare,Abbastanza isolata,34,95,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,4,8,0,12,0,689,0,0,0
13319,0,casa unifamiliare,,18,128,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,689,0,0,0
13320,0,casa unifamiliare,Abbastanza isolata,34,102,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,1,5,0,1089,0,0,0
13321,0,appartamento in edificio piccolo,Abbastanza isolata,58,115,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,4,4,0,8,0,789,0,0,0
13322,3,casa unifamiliare,Ben isolata,42,270,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,289,0,0,0
13323,0,appartamento in edificio medio,Ben isolata,53,299,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,0,4,0,389,0,0,0
13324,1,casa unifamiliare,Abbastanza isolata,23,196,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,1,1,2,0,889,0,0,0
13325,1,casa unifamiliare,Ben isolata,27,115,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,1089,0,0,0
13326,0,casa unifamiliare,,87,93,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,789,0,0,0
13327,3,casa unifamiliare,Abbastanza isolata,37,340,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,1089,0,6,6
13328,0,casa plurifamiliare,Abbastanza isolata,39,114,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,0,4,0,289,0,0,0
13329,2,appartamento in edificio piccolo,,49,122,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,1089,0,0,0
13330,1,appartamento in edificio piccolo,Abbastanza isolata,24,112,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,6,0,6,0,689,0,0,0
13331,0,appartamento in edificio piccolo,Abbastanza isolata,44,85,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,489,0,2,2
13332,0,appartamento in edificio medio,,47,70,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,589,0,0,0
13333,1,casa unifamiliare,Abbastanza isolata,31,113,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,2,1,4,0,589,0,0,0
13334,1,appartamento in edificio piccolo,Ben isolata,49,92,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,5,1,6,0,489,0,0,0
13335,0,casa unifamiliare,Non isolata,63,377,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,0,2,0,589,0,0,0
13336,0,casa unifamiliare,Ben isolata,33,118,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,289,0,0,0
13337,2,casa unifamiliare,Abbastanza isolata,36,86,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,5,0,5,0,489,0,0,0
13338,0,casa unifamiliare,Ben isolata,24,142,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,3,0,3,0,389,0,0,0
13339,1,casa plurifamiliare,Non isolata,19,108,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,2,4,0,289,0,2,2
13340,1,appartamento in edificio piccolo,Abbastanza isolata,60,85,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,2,2,0,1089,1,1,2
13341,3,casa plurifamiliare,Abbastanza isolata,20,108,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,0,2,0,289,0,0,0
13342,0,appartamento in edificio piccolo,Ben isolata,40,96,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,689,0,0,0
13343,1,casa unifamiliare,Non isolata,21,137,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,2,6,0,289,0,0,0
13344,3,casa unifamiliare,Poco isolata,63,363,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,5,1,6,0,789,0,0,0
13345,3,casa unifamiliare,Abbastanza isolata,42,108,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,7,1,8,0,789,0,0,0
13346,2,appartamento in edificio piccolo,Poco isolata,12,65,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,389,0,0,0
13347,0,appartamento in edificio piccolo,Abbastanza isolata,34,64,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,1,0,4,0,389,0,0,0
13348,0,casa unifamiliare,Abbastanza isolata,24,176,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,2,0,5,0,789,0,0,0
13349,0,casa unifamiliare,Abbastanza isolata,69,98,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,3,0,3,0,289,0,0,0
13350,1,casa unifamiliare,Ben isolata,20,97,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,3,0,6,0,1089,0,0,0
13351,0,appartamento in edificio medio,Ben isolata,48,103,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,0,2,0,589,0,0,0
13352,2,appartamento in edificio medio,Non isolata,42,101,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,4,0,6,0,1089,0,0,0
13353,1,casa unifamiliare,Abbastanza isolata,24,90,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,1,1,3,0,1089,0,0,0
13354,0,casa unifamiliare,Poco isolata,55,114,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,8,1,10,0,489,0,0,0
13355,2,casa unifamiliare,Ben isolata,35,352,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,8,1,11,0,1089,0,0,0
13356,2,casa unifamiliare,Non isolata,44,223,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,8,0,10,3,1089,0,4,7
13357,0,appartamento in edificio grande,Abbastanza isolata,30,306,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,789,0,0,0
13358,1,casa plurifamiliare,Ben isolata,30,128,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,689,2,0,2
13359,1,casa unifamiliare,Ben isolata,30,113,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,3,1,5,0,789,2,1,3
13360,1,casa unifamiliare,Abbastanza isolata,42,317,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,2,6,0,689,0,0,0
13361,1,appartamento in edificio piccolo,Abbastanza isolata,26,106,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,0,4,0,1089,0,0,0
13362,2,casa unifamiliare,Ben isolata,117,98,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,2,3,8,0,389,0,0,0
13363,2,casa plurifamiliare,Abbastanza isolata,36,64,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,8,2,11,0,389,0,0,0
13364,1,appartamento in edificio medio,Abbastanza isolata,42,109,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,0,2,0,1089,0,3,3
13365,0,casa unifamiliare,Ben isolata,117,306,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,4,8,2,14,0,1089,0,0,0
13366,0,casa unifamiliare,Poco isolata,29,91,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,0,4,0,389,0,1,1
13367,3,appartamento in edificio piccolo,Abbastanza isolata,14,113,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,689,0,0,0
13368,1,casa unifamiliare,Ben isolata,7,129,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,1,5,0,789,0,0,0
13369,2,casa unifamiliare,Abbastanza isolata,29,114,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,1,3,0,689,0,0,0
13370,1,casa plurifamiliare,Abbastanza isolata,4,286,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,4,0,5,0,1089,0,0,0
13371,2,casa unifamiliare,Abbastanza isolata,42,96,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,8,0,8,0,289,0,0,0
13372,0,casa unifamiliare,Poco isolata,36,148,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,0,0,0,0,389,0,0,0
13373,1,casa unifamiliare,Ben isolata,66,125,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,7,0,10,0,589,0,0,0
13374,1,casa plurifamiliare,Ben isolata,40,325,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,3,1,5,0,589,0,0,0
13375,0,casa unifamiliare,Ben isolata,40,100,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,5,3,10,0,489,0,0,0
13376,1,appartamento in edificio piccolo,Ben isolata,15,113,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,2,1,3,0,1089,0,0,0
13377,1,casa plurifamiliare,Poco isolata,40,385,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,4,2,6,0,889,0,0,0
13378,3,casa plurifamiliare,Ben isolata,62,277,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,3,4,2,9,0,789,2,2,4
13379,0,appartamento in edificio piccolo,Ben isolata,59,109,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,8,0,8,0,789,3,0,3
13380,2,appartamento in edificio medio,Abbastanza isolata,20,110,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,2,3,7,0,689,0,0,0
13381,2,casa unifamiliare,Ben isolata,36,118,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,1,5,2,8,0,1089,0,0,0
13382,0,appartamento in edificio piccolo,Non isolata,25,69,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,0,3,2,5,0,389,0,0,0
13383,0,casa unifamiliare,Ben isolata,28,127,Puglia,16.86,41.12,Sud e Isole,32.0,50,0,185,2,3,2,7,0,389,0,0,0
13384,1,casa unifamiliare,Abbastanza isolata,1,91,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,1,7,0,689,0,0,0
13385,0,appartamento in edificio medio,Abbastanza isolata,49,77,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,4,0,5,0,489,0,0,0
13386,0,appartamento in edificio grande,Ben isolata,44,118,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,6,0,9,0,389,0,0,0
13387,1,appartamento in edificio medio,Abbastanza isolata,30,99,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,3,0,3,0,389,0,0,0
13388,3,casa plurifamiliare,Poco isolata,32,106,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,3,0,3,0,1089,0,0,0
13389,1,casa unifamiliare,Poco isolata,41,128,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,6,1,10,6,1089,6,1,13
13390,1,casa plurifamiliare,Ben isolata,98,81,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,8,0,11,0,1089,0,0,0
13391,3,appartamento in edificio grande,Non isolata,53,111,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,1,1,2,0,289,0,0,0
13392,0,casa plurifamiliare,Poco isolata,50,82,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,6,8,1,15,0,689,0,0,0
13393,1,casa unifamiliare,Non isolata,24,60,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,5,0,7,0,289,0,0,0
13394,2,casa unifamiliare,Abbastanza isolata,25,45,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,0,0,0,0,1089,0,0,0
13395,1,appartamento in edificio piccolo,Ben isolata,62,82,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,4,0,4,0,589,0,0,0
13396,0,appartamento in edificio piccolo,Abbastanza isolata,44,104,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,3,9,0,689,0,0,0
13397,0,casa unifamiliare,Abbastanza isolata,56,67,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,5,8,1,14,0,689,0,0,0
13398,2,appartamento in edificio piccolo,Ben isolata,32,71,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,0,2,2,0,489,0,0,0
13399,2,casa plurifamiliare,Abbastanza isolata,23,248,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,3,0,3,0,489,0,0,0
13400,0,casa unifamiliare,Ben isolata,23,119,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,3,1,4,0,889,0,0,0
13401,0,appartamento in edificio medio,Abbastanza isolata,63,104,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,4,2,9,0,489,0,0,0
13402,3,appartamento in edificio medio,Abbastanza isolata,34,107,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,3,0,5,0,289,0,0,0
13403,1,casa unifamiliare,Abbastanza isolata,47,88,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,4,0,8,0,489,0,0,0
13404,1,appartamento in edificio piccolo,Non isolata,25,124,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,2,2,6,0,689,0,0,0
13405,2,casa plurifamiliare,Abbastanza isolata,100,122,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,5,0,6,0,289,0,0,0
13406,1,appartamento in edificio medio,Poco isolata,92,82,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,2,2,6,0,689,0,0,0
13407,0,casa plurifamiliare,Ben isolata,27,132,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,1,1,3,0,889,0,0,0
13408,0,appartamento in edificio piccolo,Poco isolata,63,114,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,5,3,0,8,0,589,0,0,0
13409,2,casa unifamiliare,Non isolata,57,106,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,4,0,7,0,889,0,3,3
13410,0,appartamento in edificio medio,Poco isolata,39,112,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,6,2,10,0,389,0,0,0
13411,1,appartamento in edificio medio,Non isolata,52,140,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,6,0,9,0,689,0,0,0
13412,3,appartamento in edificio medio,Abbastanza isolata,62,146,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,3,4,9,0,389,0,0,0
13413,3,appartamento in edificio piccolo,Abbastanza isolata,49,40,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,1,0,1,0,389,0,0,0
13414,0,casa unifamiliare,Ben isolata,61,97,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,6,0,9,0,689,0,0,0
13415,3,appartamento in edificio medio,Ben isolata,60,75,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,0,6,0,589,0,0,0
13416,3,appartamento in edificio medio,Non isolata,44,93,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,2,0,3,0,489,0,0,0
13417,2,appartamento in edificio grande,Ben isolata,51,46,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,4,0,8,0,889,0,0,0
13418,0,appartamento in edificio piccolo,Abbastanza isolata,61,44,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,4,0,7,0,289,0,0,0
13419,3,appartamento in edificio medio,Non isolata,63,137,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,2,4,9,0,389,0,0,0
13420,1,casa plurifamiliare,Abbastanza isolata,26,79,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,4,2,9,0,789,0,0,0
13421,0,casa unifamiliare,,60,66,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,0,0,0,0,389,0,0,0
13422,3,appartamento in edificio medio,Poco isolata,41,107,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,0,6,0,1089,0,0,0
13423,1,appartamento in edificio piccolo,Ben isolata,28,110,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,1,7,0,689,0,0,0
13424,2,appartamento in edificio piccolo,Poco isolata,58,50,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,3,0,5,0,689,0,0,0
13425,1,casa unifamiliare,Abbastanza isolata,26,74,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,4,2,6,0,589,0,0,0
13426,0,appartamento in edificio piccolo,Non isolata,29,113,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,2,8,0,1089,0,0,0
13427,0,appartamento in edificio medio,Ben isolata,48,94,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,5,0,9,0,389,0,0,0
13428,1,appartamento in edificio medio,Ben isolata,34,74,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,4,0,8,0,489,0,0,0
13429,2,appartamento in edificio medio,Poco isolata,46,72,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,2,8,0,289,0,0,0
13430,0,appartamento in edificio medio,Abbastanza isolata,46,83,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,5,1,10,0,289,0,0,0
13431,0,appartamento in edificio medio,Abbastanza isolata,48,99,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,6,6,0,12,0,589,0,0,0
13432,0,appartamento in edificio medio,Non isolata,20,113,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,5,0,6,0,289,0,0,0
13433,1,casa unifamiliare,Ben isolata,26,85,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,6,8,0,14,0,489,0,0,0
13434,1,casa plurifamiliare,Non isolata,33,104,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,6,7,0,13,0,389,0,0,0
13435,0,appartamento in edificio piccolo,Ben isolata,50,112,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,5,0,7,0,789,0,0,0
13436,1,appartamento in edificio medio,Abbastanza isolata,22,49,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,2,0,2,0,389,0,0,0
13437,1,casa plurifamiliare,Ben isolata,105,96,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,3,1,8,0,689,0,0,0
13438,0,appartamento in edificio medio,Abbastanza isolata,26,91,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,5,0,8,0,589,0,0,0
13439,2,appartamento in edificio piccolo,Ben isolata,38,88,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,6,2,12,0,289,0,0,0
13440,0,casa unifamiliare,Poco isolata,28,117,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,2,0,3,0,1089,0,0,0
13441,0,appartamento in edificio medio,,98,81,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,0,0,0,0,289,0,0,0
13442,1,casa unifamiliare,Abbastanza isolata,24,126,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,6,1,7,0,689,0,0,0
13443,1,casa unifamiliare,Abbastanza isolata,31,88,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,6,0,8,0,589,0,0,0
13444,1,appartamento in edificio medio,Abbastanza isolata,31,92,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,8,0,11,0,589,0,0,0
13445,2,appartamento in edificio medio,Poco isolata,28,60,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,6,2,8,0,389,0,0,0
13446,2,casa unifamiliare,Poco isolata,40,83,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,4,0,4,0,289,0,0,0
13447,1,appartamento in edificio medio,Abbastanza isolata,52,108,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,0,6,0,1089,0,0,0
13448,0,casa unifamiliare,Abbastanza isolata,52,62,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,6,0,8,0,389,0,0,0
13449,2,appartamento in edificio medio,Abbastanza isolata,53,109,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,1,2,5,0,389,0,0,0
13450,1,appartamento in edificio medio,Abbastanza isolata,18,118,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,3,2,6,0,389,0,0,0
13451,0,appartamento in edificio piccolo,Abbastanza isolata,28,97,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,3,0,7,0,489,0,0,0
13452,1,casa plurifamiliare,Ben isolata,40,89,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,7,0,11,0,1089,0,0,0
13453,3,appartamento in edificio piccolo,Abbastanza isolata,43,97,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,6,1,7,0,389,0,0,0
13454,0,appartamento in edificio medio,Non isolata,72,370,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,2,8,0,1089,0,0,0
13455,1,appartamento in edificio piccolo,Abbastanza isolata,21,95,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,2,0,2,0,489,0,0,0
13456,0,appartamento in edificio medio,Non isolata,63,123,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,4,4,12,3,789,2,0,5
13457,3,appartamento in edificio piccolo,Abbastanza isolata,30,94,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,4,1,5,1,489,4,0,5
13458,1,appartamento in edificio piccolo,Ben isolata,20,110,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,5,3,8,0,689,0,0,0
13459,2,appartamento in edificio piccolo,Ben isolata,30,108,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,6,8,0,14,0,689,0,0,0
13460,1,appartamento in edificio piccolo,Ben isolata,29,96,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,0,0,0,0,789,0,0,0
13461,0,appartamento in edificio medio,Poco isolata,29,98,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,4,6,0,10,0,1089,0,0,0
13462,1,appartamento in edificio medio,Abbastanza isolata,51,103,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,3,9,0,589,0,0,0
13463,0,appartamento in edificio piccolo,Poco isolata,39,91,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,4,1,6,0,489,0,0,0
13464,0,appartamento in edificio piccolo,Non isolata,37,68,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,4,0,6,0,589,0,0,0
13465,2,appartamento in edificio medio,Ben isolata,19,110,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,2,1,1,4,0,389,0,0,0
13466,3,appartamento in edificio medio,Ben isolata,52,101,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,4,1,5,0,289,0,0,0
13467,1,appartamento in edificio piccolo,Ben isolata,24,103,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,0,2,0,2,0,289,0,0,0
13468,1,appartamento in edificio piccolo,Abbastanza isolata,7,144,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,1,1,3,5,0,1089,0,0,0
13469,0,appartamento in edificio piccolo,Non isolata,39,102,Basilicata,15.8,40.63,Sud e Isole,28.5,40,-3,2472,3,3,0,6,0,689,3,0,3
