,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament,ripart_t,segment_i,seg_cas,isolamento_intercept,seg_rip,ripart_intercept,locationAbition,new_group_e,new_group_r
8021,0,casa plurifamiliare,Poco isolata,16,109,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,0,0,0,0,1062.6576,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8022,2,casa plurifamiliare,Abbastanza isolata,3,131,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,5,0,10,0,2505.132,3,0,3,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8023,1,casa unifamiliare,Ben isolata,7,327,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,0,0,0,0,3312.7784,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8024,1,casa unifamiliare,Poco isolata,139,397,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,3,7,0,2714.9404,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8025,0,casa plurifamiliare,Poco isolata,55,93,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,1341.1723,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8026,1,casa unifamiliare,Abbastanza isolata,68,139,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,8,2,14,0,8215.0104,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8027,2,casa unifamiliare,Poco isolata,110,267,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,0,13,0,1955.7184,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8028,0,casa unifamiliare,Ben isolata,38,355,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,1,5,0,1229.6661,2,0,2,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8029,2,casa unifamiliare,Ben isolata,75,165,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,2,6,0,1782.3136000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8030,0,casa unifamiliare,Non isolata,39,103,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,0,0,0,0,1938.5744,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8031,0,casa unifamiliare,Ben isolata,71,68,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,1,14,0,8376.264000000001,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8032,0,casa unifamiliare,Abbastanza isolata,77,102,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,2,15,0,1142.4008,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8033,0,casa unifamiliare,Ben isolata,26,88,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,8,0,14,0,2282.7324000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8034,2,casa unifamiliare,Abbastanza isolata,6,320,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,8,1,9,0,2530.9591,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8035,3,casa unifamiliare,Abbastanza isolata,37,140,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,3,1,5,0,3232.6083,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-3,HSDR_group52,Zero
8036,0,casa plurifamiliare,Poco isolata,37,89,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,5,0,7,0,2560.4585,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8037,2,appartamento in edificio piccolo,Abbastanza isolata,22,84,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,0,4,0,1839.3962,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8038,0,appartamento in edificio medio,Ben isolata,27,68,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,1782.8701000000003,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Centr,Centrale-appartamento in edificio medio-0,HSDR_group63,Zero
8039,0,appartamento in edificio piccolo,Abbastanza isolata,36,80,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,6,6,12,0,1324.2145,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8040,0,appartamento in edificio piccolo,Non isolata,41,395,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,8,1,15,0,2210.7704000000003,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8041,0,casa unifamiliare,Poco isolata,47,350,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,8,1,13,0,1957.3424,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8042,3,casa plurifamiliare,Abbastanza isolata,28,145,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,5,2,10,0,1727.6993000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-3,HSDR_group52,Zero
8043,0,casa plurifamiliare,Abbastanza isolata,143,83,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,8,0,12,0,1608.5287999999998,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8044,1,appartamento in edificio medio,Ben isolata,39,94,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,8,0,8,0,1814.536,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio medio-1,HSDR_group64,Zero
8045,0,casa plurifamiliare,Non isolata,54,73,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,1,5,0,853.046,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8046,1,casa plurifamiliare,Poco isolata,25,108,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,2,0,5,0,1892.9178,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8047,1,casa plurifamiliare,Abbastanza isolata,33,98,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,3,2,6,0,2339.4667,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8048,2,casa unifamiliare,Poco isolata,78,177,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,3,0,6,0,1327.9648,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8049,1,appartamento in edificio piccolo,Abbastanza isolata,33,83,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,3,1,4,0,1591.2006,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8050,0,casa unifamiliare,Non isolata,75,74,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,0,0,0,0,1554.9313000000002,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8051,1,casa unifamiliare,Poco isolata,120,197,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,3,3,9,0,3225.3952,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8052,3,casa plurifamiliare,Ben isolata,39,143,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,7,2,15,0,1784.5872000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-3,HSDR_group52,Zero
8053,1,casa unifamiliare,Abbastanza isolata,113,267,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,4,3,8,0,3134.9616000000005,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8054,1,casa unifamiliare,Ben isolata,53,311,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,2,0,4,0,2198.211,2,0,2,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8055,2,casa unifamiliare,Abbastanza isolata,35,245,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,1237.5864,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8056,3,appartamento in edificio piccolo,Abbastanza isolata,50,104,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,6,3,10,0,9137.937,3,1,4,non_nord_est,primo,SC4,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-3,HSDR_group52,Zero
8057,1,casa plurifamiliare,Poco isolata,39,125,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,6,1,7,0,2504.2656,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8058,2,appartamento in edificio piccolo,Poco isolata,34,95,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,1651.8392,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8059,0,casa unifamiliare,Abbastanza isolata,50,146,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,7,2,9,0,1255.8072000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8060,0,appartamento in edificio piccolo,Non isolata,63,70,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,4,1,7,1,1773.3941,3,0,4,non_nord_est,primo,SC3,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8061,0,casa unifamiliare,Abbastanza isolata,93,103,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,5,0,10,0,930.416,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8062,0,casa unifamiliare,Abbastanza isolata,40,130,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,5,2,12,0,1732.3814,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8063,0,casa unifamiliare,Abbastanza isolata,26,61,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,2,2,6,0,1643.016,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8064,0,casa unifamiliare,Abbastanza isolata,94,63,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,2,0,4,0,1179.0312,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8065,1,casa unifamiliare,Ben isolata,44,197,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,4,0,5,0,2053.4,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8066,0,appartamento in edificio medio,Poco isolata,38,101,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,1,1,3,0,739.364,0,0,0,non_nord_est,primo,SC1,isI1,SR0,Centr,Centrale-appartamento in edificio medio-0,HSDR_group63,Zero
8067,1,appartamento in edificio piccolo,Non isolata,49,108,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,4,0,8,0,1167.7528,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8068,0,appartamento in edificio medio,Ben isolata,22,229,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,2,15,1,2296.5782,8,1,10,non_nord_est,primo,SC1,isI0,SR0,Centr,Centrale-appartamento in edificio medio-0,HSDR_group63,Zero
8069,2,casa plurifamiliare,Ben isolata,38,60,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,6,1,8,0,3025.3276,2,1,3,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8070,0,casa plurifamiliare,Poco isolata,42,80,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,8,1,10,0,1806.366,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8071,0,casa unifamiliare,Abbastanza isolata,43,79,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,0,4,0,1607.5768,4,0,4,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8072,2,appartamento in edificio medio,Abbastanza isolata,25,82,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,3,0,4,0,2796.9191,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio medio-2,HSDR_group63,Zero
8073,0,casa unifamiliare,Abbastanza isolata,31,112,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,2,1,3,0,1638.1832000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8074,1,appartamento in edificio grande,Ben isolata,29,74,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,2003.1975,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio grande-1,HSDR_group63,Zero
8075,2,appartamento in edificio piccolo,Abbastanza isolata,45,101,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,8,0,12,0,1362.0256,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8076,0,casa plurifamiliare,Abbastanza isolata,36,133,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,0,4,0,2501.6883000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8077,0,appartamento in edificio piccolo,Abbastanza isolata,39,103,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,8,0,11,0,2148.4654,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8078,0,casa unifamiliare,Abbastanza isolata,29,79,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,5,2,10,0,2579.0712,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8079,2,appartamento in edificio grande,Abbastanza isolata,28,72,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,5,0,8,0,1462.1109,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio grande-2,HSDR_group63,Zero
8080,2,casa plurifamiliare,Ben isolata,37,96,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,8,2,13,0,2477.724,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8081,2,casa plurifamiliare,Ben isolata,6,96,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,2,3,8,0,1922.3464,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8082,1,casa unifamiliare,Poco isolata,50,96,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,5,0,9,0,2203.6075,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8083,0,casa unifamiliare,Abbastanza isolata,15,311,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,3,0,3,0,3213.3935,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8084,2,casa unifamiliare,Abbastanza isolata,29,140,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,8,1,15,0,9681.3031,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8085,2,casa unifamiliare,Ben isolata,25,88,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,8,2,14,0,8052.480799999999,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8086,0,casa unifamiliare,Abbastanza isolata,32,145,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,4,4,12,0,2099.6200000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8087,1,casa unifamiliare,Poco isolata,90,100,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,4,3,9,0,2585.14,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8088,1,casa unifamiliare,Abbastanza isolata,21,108,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,1,1,4,0,2653.7416000000003,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8089,0,casa unifamiliare,Abbastanza isolata,47,92,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,3,1,4,0,1937.3992,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8090,1,casa unifamiliare,Ben isolata,3,120,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,2,0,3,0,2878.764,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8091,0,casa unifamiliare,Ben isolata,15,227,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,4,2,10,0,1749.3200000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8092,0,casa unifamiliare,Abbastanza isolata,43,92,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,6,2,9,0,1966.7402,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8093,0,appartamento in edificio medio,Ben isolata,3,109,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,2,15,0,1959.6592,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Centr,Centrale-appartamento in edificio medio-0,HSDR_group63,Zero
8094,2,casa unifamiliare,Poco isolata,24,111,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,8,6,1,15,0,1336.0036,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8095,0,appartamento in edificio piccolo,Abbastanza isolata,50,101,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,5,8,1,14,0,1251.9937,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8096,2,appartamento in edificio piccolo,Ben isolata,36,46,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,8,8,0,16,0,856.4200000000001,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8097,0,appartamento in edificio piccolo,Abbastanza isolata,105,91,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,2,0,6,0,876.6884,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8098,1,appartamento in edificio piccolo,Abbastanza isolata,51,116,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,4,0,7,0,2343.7284,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8099,2,casa plurifamiliare,Ben isolata,38,119,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,8,0,8,0,1560.9334,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8100,1,appartamento in edificio piccolo,Non isolata,27,80,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,1,6,0,1502.624,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8101,0,casa unifamiliare,Non isolata,45,88,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,4,6,14,0,1720.4825,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8102,2,appartamento in edificio piccolo,Abbastanza isolata,61,68,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,4,2,6,0,2027.3124,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8103,0,appartamento in edificio piccolo,Ben isolata,118,71,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,8,0,10,0,1879.1611,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8104,3,appartamento in edificio piccolo,Abbastanza isolata,31,114,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,4,0,7,0,8363.4634,0,0,0,non_nord_est,primo,SC4,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-3,HSDR_group52,Zero
8105,1,casa plurifamiliare,Abbastanza isolata,53,116,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,8,2,16,0,3171.4991,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8106,1,appartamento in edificio piccolo,Poco isolata,24,71,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,7,2,9,0,2510.1448,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8107,1,appartamento in edificio piccolo,Abbastanza isolata,24,68,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,1,2,1,4,0,2433.6672000000003,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8108,1,casa plurifamiliare,Abbastanza isolata,27,173,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,7,0,11,0,3004.2978000000003,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8109,0,casa unifamiliare,Abbastanza isolata,55,72,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,8,8,0,16,0,760.5432000000001,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8110,0,casa plurifamiliare,Abbastanza isolata,51,143,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,3,0,3,0,808.2959999999999,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8111,0,casa plurifamiliare,Abbastanza isolata,24,44,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,6,0,8,0,1197.8072,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-0,HSDR_group64,Zero
8112,2,casa unifamiliare,Abbastanza isolata,131,116,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,6,7,2,15,0,1483.5312,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-2,HSDR_group64,Zero
8113,0,casa unifamiliare,Ben isolata,42,126,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,4,5,2,11,0,2049.26,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
8114,3,appartamento in edificio medio,Abbastanza isolata,37,134,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,3,3,1,7,0,1598.8212,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio medio-3,HSDR_group64,Zero
8115,2,appartamento in edificio piccolo,Ben isolata,52,118,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,8,6,8,22,0,1833.9128,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-2,HSDR_group63,Zero
8116,0,appartamento in edificio piccolo,Abbastanza isolata,9,109,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,4,1,7,0,1834.652,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-0,HSDR_group63,Zero
8117,1,appartamento in edificio piccolo,Abbastanza isolata,42,68,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,0,5,0,1518.2584000000002,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Centr,Centrale-appartamento in edificio piccolo-1,HSDR_group52,Zero
8118,2,casa plurifamiliare,Abbastanza isolata,43,142,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,0,5,2,7,0,2693.6976,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa plurifamiliare-2,HSDR_group64,Zero
8119,1,casa plurifamiliare,Non isolata,37,136,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,5,1,8,0,3174.0953,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Centr,Centrale-casa plurifamiliare-1,HSDR_group52,Zero
8120,1,casa unifamiliare,Abbastanza isolata,132,76,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,3,1,6,0,2169.402,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Centr,Centrale-casa unifamiliare-1,HSDR_group52,Zero
8121,0,casa unifamiliare,Ben isolata,31,118,Umbria,12.38,43.11,Centrale,30.5,40,-2,2289,2,2,0,4,0,998.6192,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Centr,Centrale-casa unifamiliare-0,HSDR_group64,Zero
